"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,"Base Year",
"Fiji, Rep. of","819","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","155.16236857541","160.969634650206","166.019388834779","171.431597850319","171.924117893774","176.308181604386","185.194737635286","174.784645711121","151.718545298386","124.968905295565","130.353606260216","133.623522715031","134.501700181007","132.177303296406","133.274841338172","136.622758084634","135.571335800861","136.082309873154","139.092640327976","115.307470977222","115.308736616056","113.979328204572","114.160059309832","116.022152709519","121.788871109227","124.008609646796","123.879225350129","122.527222231626","122.781441247893","122.479316464339","105.883659169746","100","100.432241532396","101.432127036099","100.572939400888","100.232901311135","101.472692400464","103.041236834206","103.553427991757","102.478617349006","103.008309021134","103.039283559576","102.929081654225","",
"Finland","172","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","103.296006785002","106.607658465702","108.380267300688","109.834344709152","104.114162679046","105.774896674164","106.061063669109","104.958168778138","106.304615815849","107.781971342636","111.218013581624","113.331425104035","108.728476790034","94.9066397664311","81.6244528451175","87.9886423080839","97.2086412235334","94.7112672240517","91.7490402554638","93.0598116479445","94.5708972647524","89.4288476261948","90.3140877450406","92.1271243975806","97.8107786397814","99.8795190496668","98.9076078927311","98.6701533728337","100.675213376525","102.97594294895","105.446094002731","100","99.9657404603533","96.940329789395","99.5898961061599","101.814025769624","99.0216023109945","101.435120884175","102.096036944811","105.232220864031","104.588247543241","107.040518480218","107.589996318932","",
"France","132","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","103.017083768338","104.098505090799","96.7797569450234","89.6335557908926","84.0972744008487","81.4774989187076","83.331179709148","86.767342361551","87.803909830381","87.4482678151632","88.2990920537445","94.7042126537929","92.751556450025","95.7486157102281","98.0865083795984","98.9524460789145","102.466984117031","102.437440131018","98.0656319037329","99.1405768565349","96.956761138016","92.2017013326355","92.5705953420119","93.9556858603363","98.8058043339738","100.489568318029","99.674743420297","99.7306961777804","101.4369669488","103.205310059275","103.961992426081","100","100.347022102411","97.7347274970405","100.157537185938","101.125285966796","96.4992729745005","98.4304956375296","99.8396418061168","102.397098808594","101.418441497161","103.307739704757","104.194336795593","",
"Gabon","646","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","104.514112157732","108.1709752593","101.088533848404","97.9324257128841","96.4309830119802","96.745337949045","102.304085589069","111.472044342514","119.221133391119","127.007141160494","138.718648462789","164.600463922357","165.716798810807","176.195089525156","181.81548692991","97.4791577768597","101.555083157042","102.064073921143","98.1750623059868","98.4793235653956","96.7180798300725","92.5375060299164","92.5284853188688","94.0298729409114","98.3354738803062","100.11165789267","99.801597084629","99.7965875765243","101.995906698836","104.738744033982","105.223420495292","100","100.871047418513","97.8527459054496","100.877313705477","101.914990561506","96.8251790432147","98.0856809397294","99.60635772805","102.652587100183","101.563109818601","104.333405974724","104.797922794492","",
"Dominican Rep.","243","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","1064.99165153824","1091.59705550122","1183.07971993996","1241.89867604259","1239.81214389263","816.876830294743","726.763216701623","669.824806369706","533.200251915511","360.649607811605","377.795286437536","319.853497804921","231.002692111553","244.214279086326","267.95230652351","289.527812526034","283.207646037303","288.844607522965","274.007513472351","267.328000432945","247.383605363152","247.329369056258","243.917584194576","230.334751480567","143.435329437321","94.6176699648379","125.863218083267","113.36941238976","110.406769927769","103.829951470946","103.202638731944","100","94.6242769550213","93.7255877441528","89.018470543405","86.8858455675637","90.2214671398006","90.7010074414616","87.4173816050791","83.7969707490288","83.5459964579822","77.1694536551544","74.9509242134668","",
"Australia","193","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","83.8333278881025","86.9878667049609","95.8885560205931","93.6840218586386","88.4670661322096","93.2369111435204","78.4530456154925","65.7213532658858","63.5680849689577","70.0126932363542","76.6525545562881","77.7548607212006","79.3155858796875","75.4796701499403","74.0065117176051","81.9921819306381","79.4086806876231","86.8148884795759","88.0736956869444","81.9756812157709","82.0557225211457","76.6331218444804","71.7201026799181","73.9639497118391","81.9211866607859","87.9678426034053","90.2578107504895","88.5205808900661","94.0336360794161","92.1423396163852","88.1216972207404","100","107.395658445549","110.15356940154","104.236083643305","98.6048371767555","89.6940675914458","90.9895145582849","93.6680103955149","89.9737235159301","86.2546059423049","85.9615666508358","90.822385076089","",
"Ireland","178","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","116.043352703081","112.377061100778","102.379843391751","101.329077061166","97.6564530341277","94.0897839743597","94.7529452447884","100.6042774509","98.6393004309393","96.4425406385119","95.4900276464726","102.091951600277","100.418952939823","103.437048729026","98.0130317797687","97.424818871123","98.0769961259242","100.420804000211","100.69794777864","96.6392437753078","92.6888846112684","85.7223814772406","86.2917991452417","88.3798227522109","95.8729382142146","98.4155409006581","97.8992675460877","98.1108042721016","101.035615851702","104.532541103662","104.77373507524","100","100.736058133616","96.6875067040742","99.7280714234417","100.101741800702","92.5302122635768","94.652625627062","96.5338032971757","99.0565383380035","96.9829895592342","98.4298695001911","99.2537324794274","",
"St. Kitts and Nevis","361","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","84.5420308149915","82.4222606294631","85.9098671653661","89.9163056734873","93.8408625879417","98.8183938923985","100.928237019997","100.828339049714","98.2220775633302","96.0948862819162","99.9473960038842","98.2162264609329","98.2789053278098","97.5197317410582","101.442713797241","101.347927152895","98.990951641524","100.049883951908","102.276299711052","104.05042297776","104.402523530848","107.357102398467","109.242575587348","108.521426462465","104.43186796577","101.117291018494","99.4329171578828","99.4110723815371","97.5022263765327","96.5467565054076","99.7566850519355","100","98.3356865289583","100.828501657122","101.17116479075","102.45408545694","109.474989290188","111.971103159248","112.120302902898","112.049368966621","114.541707546524","115.941399318419","115.170589097146","",
"St. Lucia","362","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","69.8006923692056","68.1873090115346","72.1973446628166","76.2623492071721","80.3002416616577","86.7346083678871","89.6476675202432","85.2514854216589","81.3431315696455","78.9018669050332","81.8343329259817","80.996200156763","83.7322382786001","85.4549385089924","94.5960976071381","98.9761945878876","95.8934163350775","97.2696803315401","99.5857263786085","100.834748449685","101.360073644631","104.652566442334","106.920625855487","106.094960493929","102.973947754602","100.295819475452","98.8503890803673","98.9029458382554","96.175223399137","95.7442499195947","99.8265664480097","100","98.8587154498992","100.691394328146","101.823802236736","102.515077359085","107.669332083128","110.084554512371","110.367377321549","109.653413096311","112.198338368274","113.291672944845","111.675986235839","",
"St. Vincent and the Grenadines","364","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","70.8115385356138","69.046814785374","72.3892044229574","75.8444343660874","79.1761033328492","83.3606546242008","85.1371338962723","85.8020773929396","83.5558543558787","81.9847118981984","85.6891283157769","85.3117278455006","88.7454432162841","90.8995059956898","101.155295779994","106.621243835028","103.090033451995","104.97938605297","108.422099099261","110.119805216115","110.964294123086","114.816875538746","117.754349412794","116.546243585234","110.408478557227","105.605182167605","103.684729906019","103.165664256319","97.7678661453141","94.5080675489618","99.3693091477281","100","98.2077515438202","102.757190006915","103.701635662128","105.337538913167","114.774540386833","117.434079241811","117.182135568191","116.199095545796","120.489530622462","121.094144266989","119.912044052539","",
"Sweden","144","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","174.27157903377","174.861721087471","171.50257479567","153.681334256966","134.868887090995","137.182679695625","136.012748041121","132.523812491143","130.359498994797","130.245894684291","130.93388927257","128.882961297967","128.218289391691","129.811049774504","104.815348877691","103.456392818988","102.994818731337","113.112086947348","108.4072814838","106.846858901942","104.82663696075","103.723181553817","94.9311723650658","96.9292891956499","103.110733840956","105.269634529285","102.434046538304","102.687865113514","104.433596751487","102.553774129056","93.857387429457","100","106.116351501832","107.15770657329","110.723489471059","106.680576014948","99.8030461081155","100.78256458587","99.9730446582414","95.9803969173494","92.2835949504257","95.1228185649328","98.7005647415421","",
"Switzerland","146","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","64.8852795964471","63.6709284915466","65.0403440994454","70.2307226915947","73.179442087441","72.2520793338443","71.4790322480064","77.0520203642892","80.5165559279104","79.6775729339276","75.6781983482663","80.2299123006115","78.8183936661311","77.3638069733636","79.2131078062783","84.4059642730648","90.496538313674","89.0588198205075","83.0462339027397","85.1550154069341","83.7331740445448","81.8564807629653","84.9297966036527","88.8349185789972","89.9909164164977","90.1794922555162","89.3466294229777","87.9192080236158","85.8035960259692","90.3289690008902","94.8743776622589","100","112.655302443448","111.876546264047","112.343274442039","114.691816861057","123.991619537485","123.188618546716","122.361036033644","120.395509558855","123.181229426148","130.179990217326","129.908719933156","",
"Costa Rica","238","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","1472.24623474666","1514.42223262076","706.167506913699","412.993866689646","417.859227276544","427.055533242129","430.254861250249","401.179328174622","370.979685603297","336.245879284493","358.508947550888","367.68030089394","297.297722895924","290.347649673296","313.415690277994","319.755578159196","282.154972894307","251.927806576343","233.287057908656","219.34882309098","199.55752527188","189.334915862244","182.165282072289","166.373337767697","145.668114045497","129.145852109962","116.601575103832","108.202969452782","103.582279395422","98.6398487916756","93.2349849733246","100","100.706517867311","103.077691146408","104.26890807242","98.0535595233627","106.065306543921","107.089473743602","102.656278120389","100.604244999308","101.215189328138","103.08351251056","95.2725503286385","",
"Côte d'Ivoire","662","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","46.9286571782353","48.5428853334996","44.8205133682356","42.7459693660186","43.1363015275932","46.4066747527842","50.7488345477769","59.9516631361986","68.6571968832428","74.9482293116518","83.8738930726851","106.431660577774","113.115647711206","128.964880308475","144.093775472718","83.7277456034558","89.1213491822651","90.0842467042448","86.9322269373891","91.2182206685125","91.9501771185744","86.9386977778597","88.6863366660283","91.6489161883237","97.5031904642773","99.7048933813605","98.8919645697683","98.79752879215","101.416364095738","104.627699231092","105.563983870115","100","101.469495146229","98.6722676138705","102.229320122179","105.070448316425","99.3595529285835","102.629764304611","104.945506238378","108.759281277691","107.853529575021","111.354329003545","112.689670017613","",
"Belize","339","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","48.1096363261779","48.0581065260448","52.0031104477506","55.7955386619273","59.6214100835801","64.1243316603905","70.0762353815338","66.9790374584679","64.7997633411511","66.0858131507964","72.0837055335589","75.7533961172518","78.4993096701121","80.1201065800242","86.7703026882173","91.354170560806","91.6811172728953","94.3588981030326","98.0924155210532","102.243423409418","103.096319026457","105.706946298007","108.599029121192","108.304477238917","105.893412699797","103.551125744701","101.425052188715","101.184519313675","97.5487939042948","95.5964763930649","100.430345996366","100","98.0817284557075","101.312459913665","101.860054514617","103.907512517658","113.418663185774","117.074964296906","118.59341589219","120.278121633751","123.389078112017","125.591531200839","123.623263827121","",
"Congo, Dem. Rep. of the","636","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value",,,,,,,,,,,,,,"85178738632.9035","5354709681.42857","43482047.7932114","1511481.11456943","217169.017874051","70531.0271924311","63515.6909524274","26262.8378529292","7791.87014610771","1071.69296670813","335.230829933771","251.728895465445","237.749489253513","197.475719561056","198.935037787411","171.363534285961","156.49054737649","116.409303128823","100","96.2307200119928","100.987092674629","104.437750648477","107.94004527651","122.460879740115","119.979015579619","81.0032097870924","72.2247902653628","74.9260246513652","70.0086715975776","62.2012005714604","",
"Malaysia","548","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","133.089662049073","134.503035173238","134.471614255539","143.013874430108","150.248657859911","156.350268057756","152.618025499156","129.095718998843","124.22440015255","114.122812672792","113.675831302311","112.784699049422","111.883877058744","120.614809485884","124.689399952066","124.628442121598","124.796016550095","128.454778922349","124.107421695909","96.6179546508059","96.3172886374222","97.895049384554","103.208492999194","102.600139759456","97.4669864218144","93.8471602848472","93.2627311853293","95.2477989324916","97.8570017785971","96.9898346760776","94.1106398712153","100","100.477373137565","101.152712242069","100.853301292883","98.7774861405623","89.4779647853387","85.8259355900645","82.6519968228893","87.0992195606756","86.9628674302177","86.0032967146811","84.7981440790918","",
"Papua New Guinea","853","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","180.441016475111","195.199498972917","204.969316205601","208.060240763772","200.891625883051","203.904161738904","204.187967590772","194.126308010325","198.030698209251","202.592505134122","221.976393438072","214.696842501001","226.244771365509","236.279084345555","260.870615068143","270.67164131243","205.911856843997","203.089592477399","200.781543274699","161.875118822363","131.203617440712","127.472306971458","112.624218368367","96.3455830194026","95.3788085716949","98.7043751028398","100.353944632457","101.266146543495","97.7472120264999","104.149208894503","106.101497766071","100","107.933249256605","124.278590975464","119.937531248654","112.780056668814","112.369889442098","101.433222613372","99.0339857172022","95.3676261883014","96.4668308767905","95.1875496209555","89.7289806977987","",
"Paraguay","288","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","0.456902947131737","0.614306327509008","0.880540472770552","1.06715937217315","1.48795208840263","2.31327114987403","3.19451972943463","3.82715737052048","4.27552633935672","9.14796894344135","20.1500125503929","55.8263432869135","70.2867702197543","85.9644648539661","116.087560088188","170.914465456735","173.689897954394","173.442882707765","173.106366440133","144.799004330679","142.460920844465","130.486489746804","121.764071134714","103.663364067759","90.0532990415219","92.862065233643","85.3016895035023","90.9807280588969","96.6732432671725","107.030593459144","98.5989677006376","100","110.014669857129","109.599296695678","116.789989938976","119.89132341074","118.958441897724","116.818063736952","116.415069863433","120.735096573542","120.246466204884","121.925185261846","122.931106936889","",
"Oman","449","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","119.838635909527","118.722779901424","129.904113091266","144.160229067284","151.077844558319","161.469525919121","166.090133421167","123.209571716152","109.06999962646","102.460454199672","108.486747234984","103.509529741357","103.64485547279","101.528734617493","106.767358158379","103.678862278328","97.9502083236369","102.497225882641","108.165604195201","112.732516310236","111.655253990742","115.47994918945","119.806475630983","118.462016734346","110.965098628699","106.254472864866","105.804323930261","106.124223423994","102.302302702091","99.4309857595019","102.317386304435","100","96.6574455772476","99.4803767466994","102.525831361793","104.428714219613","112.367190056625","114.534895933788","114.985824505254","114.78841631852","117.45850699949","118.264887620944","116.312699209363","",
"Pakistan","564","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","541.392573636694","550.367417466247","617.31265386002","575.515670079164","555.363370236504","568.509367053486","534.519338041696","443.227821121851","392.104259948553","375.488610128547","358.927473803926","346.899872032304","325.459601333588","310.2858665485","298.949451291358","285.019578600153","261.977063369161","237.938308035214","221.826268269997","217.275117906878","195.859194254578","188.071028286031","169.218040552292","172.296587010211","165.766634829235","156.845985403996","152.305066722505","149.283110081046","141.641570676519","119.036453843536","105.981869520736","100","95.3863978696655","90.8079435038764","84.325285191721","85.9780384845067","91.6430675457181","92.73774125289","92.3934690358313","79.4476138793351","66.694365587343","62.0530745208729","59.8377759998096","",
"Equatorial Guinea, Rep. of","642","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","1109.8546165945","815.560938971053","523.798542053583","515.700525453605","485.709922102839","517.83446100682","100.807839841784","111.520562164753","119.472319632067","121.517290059574","124.927544136853","139.08690011328","140.49040446078","149.245102727921","157.976033247673","98.7827076871988","103.359984316451","102.220773644745","93.6693556792206","93.6619287986036","90.6511085063772","82.52068957101","81.7250873973189","84.4433775732058","94.0327303183567","98.5940645982485","97.7349949167828","97.6292337313609","101.184659099581","104.061652517817","103.188753601654","100","101.40357479005","98.0706027084514","100.608907311184","102.436113779812","95.751308020965","97.8959103968764","99.4619960108652","102.736277455223","101.176074070167","103.739965463821","104.708000804806","",
"United Arab Emirates","466","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","82.6963975125452","85.0786278509594","95.1615552833457","105.453601001021","110.399912611034","118.116593139972","121.576864258682","99.8089287169903","89.0067696473136","84.2293660520465","88.5296049042491","85.0795952767194","86.036795836805","84.7267669585865","88.4435714502411","87.7061744178297","83.2703400512035","86.3307814456404","92.095691729122","99.7694549448753","99.0509777866639","103.757868662066","108.281626590741","115.930371382457","109.84518550556","105.151863713201","104.499063453426","104.18735029039","99.1074839577996","96.8989902209506","101.677732031604","100","98.3811156913493","104.164525408576","109.225729446471","114.370275204004","124.671157292042","129.067246995632","130.522475727618","132.102743523373","136.349145630669","137.693987561621","135.782865318746","",
"Trinidad and Tobago","369","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","164.38724402183","162.616742571641","172.47433331574","183.24030822682","190.150984814654","202.222589765604","205.603272979245","135.355227049927","116.785295404478","105.478406100894","97.927692566383","99.3797539819687","106.490168829544","114.268555130924","104.443073346051","101.503258903006","99.9034668337876","103.35847817767","101.941845609486","103.316933399809","104.745634267776","107.145020883271","110.47461334498","111.317863598002","108.74887106041","106.2863520858","104.572309094556","103.698681209131","100.93735838265","99.529140083475","102.438077477801","100","97.3599236935268","99.4546655721903","100.152222648218","102.096541007606","110.667454132712","108.128289278617","105.989139140452","105.875828303797","108.69295047699","110.556234447517","108.835325536549","",
"Tunisia","744","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","255.333711286925","258.193475530706","264.200120295094","255.242647747034","249.623721489224","246.325204444126","240.045927827503","201.086284707336","166.587040467503","157.922409742405","151.316426834253","145.479754367795","145.340421008517","147.716927413447","143.076985331948","143.817459996186","144.310179953087","144.376189907994","142.477811433761","141.755430177915","141.647997940377","139.270126684696","138.316539718319","136.145362922251","128.907152949782","122.333109815026","116.712309718605","112.726636562002","108.468060706032","106.994409893048","103.595731213185","100","97.4686790095229","93.6330481758038","88.7886738389128","86.0536804209503","86.8426381933636","80.8364067153561","71.556025962889","64.1019594768098","60.5412087372408","63.1050972754821","61.9952531579278","",
"Zambia","754","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","140862.524595525","145071.164639933","151682.732760209","168515.788100813","149187.116217977","121147.348907703","97011.0956375375","33016.9236075799","26329.8134260111","31207.8858170539","25356.4165869095","12263.7938801555","5981.02473032117","2333.5962067239","888.019681153145","571.068819358159","418.639431767366","329.525539357702","320.240434385312","251.630197450589","204.748321470307","172.982803745367","167.359692802032","147.430796769627","110.638269429369","99.819751957081","106.787643397471","133.399162138975","116.157014647421","127.351465574551","99.7375270997145","100","95.6787413872433","95.2769779609054","95.039987074744","86.9172198227185","71.8119725551454","61.4221237598082","66.1748947134091","60.302903368448","51.164844775703","37.894947135428","33.5256011864617","",
"Gambia, The","648","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","440.522485397319","484.93689759461","495.7971855534","501.404431054088","503.067937588661","438.700948529611","443.730964881038","221.504637746342","200.242745844568","218.032125315382","228.988167835207","236.580481425157","229.719982087591","233.560377238203","263.427688649709","281.983068654696","269.239639289697","271.3995376724","281.319689456845","284.939832085654","271.871723260321","264.233236886464","225.029256519939","175.728731441112","111.650182531486","98.616092970635","102.815465520492","103.408834372865","111.105287247971","119.233356789937","104.413703414433","100","92.691418029657","88.7149328769319","79.1411133253333","68.876128069058","65.0252706155731","74.7613159184633","72.0824267698943","68.7460621036829","69.0246225520718","67.690385166855","65.6011358221635","",
"Georgia","915","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value",,,,,,,,,,,,,,,,"92.230303001519","58.712554002961","69.2558348270026","82.3448567323987","89.0930287876762","75.3286465834314","87.9135771909911","93.9621728895932","94.2079306311963","90.3902536920248","95.6636252384125","98.8949039703087","100.282607899825","100.150164042463","108.630229765537","107.203544017877","100","105.185684744087","112.473299081734","113.725934660402","113.252716151575","104.91008482506","107.036780021828","102.971778776538","105.739484831509","100.119405038761","94.6488944931786","93.2249770193756","",
"Germany","134","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","74.3759110733692","74.6614198702721","71.0763927431859","74.8665473522112","77.6854210224828","76.8152073775944","76.8276390097506","83.5658499190503","88.464261645267","87.7988852831313","86.9296738873981","91.4543594849591","90.432794918075","93.3076999158649","95.7280853997646","96.446539625421","101.786170428197","99.7978556305865","95.3267249630506","97.2881852831571","95.7364848359573","90.6938401527081","91.6132121916757","93.3831640921199","99.4133403240863","101.487887612333","100.150624028171","100.103319177259","102.043726024173","103.84684563738","105.177362003565","100","100.283388397003","97.2201347290956","100.157583802953","101.534092642354","96.0733799643915","98.4295860328379","99.7581585061445","102.562451169019","101.551065473776","103.931439543982","104.723553191847","",
"Ghana","652","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","161296.959486068","163192.73433824","189486.416091312","214631.584662147","185895.633712651","22018.2267074362","16070.0785009244","8809.55695219259","5126.77142152003","3994.13350015863","3509.39745337357","3076.32733122342","2912.7267525663","2587.52308599148","2027.01008339322","1492.06072952092","1146.53391010571","864.638226296462","749.809742972024","706.756516081813","630.264703796785","343.657680853897","263.34392013413","234.19123837506","189.733305559828","169.706298871724","166.828887778179","163.445069717849","151.576906162371","131.009970524945","101.824449268966","100","90.8686607615483","78.7246032748377","72.6894322666182","50.700944811798","43.2249515305908","43.1761746673572","39.1208171421293","36.7484331488011","33.6609910070837","31.7737504454255","29.6159845407504","",
"Uganda","746","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","294054.850154403","311757.291683383","159148.235863106","33497.0632232399","24514.9964589155","14331.1795446726","9242.38973863889","4062.66997740621","2032.58138170676","765.755862662933","419.385570011079","251.525177453241","165.89465834427","116.01830229249","140.831094722982","192.933410388489","187.486687290232","183.696734456985","187.128313665986","171.233338442617","151.152181210284","143.335250177831","141.133438365672","138.50203529196","115.696404371558","120.027791245309","121.033352905286","117.882048543383","120.250352380634","119.420023349552","108.082750949066","100","86.5907986841911","90.3402016771134","90.8586399494595","92.8949876911931","82.0159061225187","80.7576481523913","77.860411224844","75.6814884194489","78.5433312815043","80.1502564713637","82.4020240434497","",
"Ukraine","926","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value",,,,,,,,,,,,,,,"3705.22175373441","1030.84180684578","258.595516184331","221.817082278233","256.47101387865","235.94939730881","188.094531277844","161.489959469622","174.773283282825","178.706425707135","165.301051510081","155.840987576842","158.874784557137","158.542434256195","148.432514857512","137.84373523574","103.059366875071","100","97.6025258258828","104.004914935203","104.737936875884","76.5772276689761","49.9008740949485","45.1840555368942","43.1615904575995","42.3149811586601","46.7166048143967","45.9297323446612","44.7781457107639","",
"Italy","136","Exchange Rates, Nominal Effective Exchange Rate, Index","ENEER_IX","Value","140.642017508833","136.91371721636","123.032989080913","115.679908893744","112.938943896677","108.912939637626","104.80688733264","109.064017456318","110.948706937184","109.676561262581","113.382713799868","119.785118167736","117.718643667025","114.226761922722","94.9999601617393","91.3858534685698","82.8353541101481","91.1245210710319","92.5138617564686","93.8442636850488","93.3312416724684","89.3789570704738","90.9941097270979","93.261296497124","98.7662099045549","100.625378595786","99.4646038442687","99.4635453377249","101.076008935624","102.792281975023","104.225440675641","100","100.476563757477","97.9465442860587","100.548046521733","101.810992749829","97.2444031144453","99.4461947213101","101.151561059494","104.040132237668","103.048184816132","105.229029136929","106.406997440853","",
